stop_id,stop_name,stop_desc,platform_code,ja-Hrkt,en,zh-Hans,zh-Hant,ko,Flat,Comm Pass,Ward
603400,桃山中学前,桃山中学前(北行),,ももやまちゅうがくまえ,Momoyama Chugaku-mae,桃山中学前,桃山中學前,모모야마추가쿠마에,0,1,伏
604300,最上町,最上町(南行),,もがみちょう,Mogamicho,最上町,最上町,모가미초,0,1,伏
604400,最上町,最上町(北行),,もがみちょう,Mogamicho,最上町,最上町,모가미초,0,1,伏
605400,墨染,墨染(北行),,すみぞめ,Sumizome,墨染,墨染,스미조메,0,1,伏
606100,伯楽町,伯楽町(東行),A,はくらくちょう,Hakurakucho,伯乐町,伯樂町,하쿠라쿠초,0,1,中
606200,伯楽町,伯楽町(西行),B,はくらくちょう,Hakurakucho,伯乐町,伯樂町,하쿠라쿠초,0,1,中
607100,西ノ京馬代町,西ノ京馬代町(東行),,にしのきょうばだいちょう,Nishinokyo Badaicho,西之京马代町,西之京馬代町,니시노쿄바다이초,0,1,右
607200,西ノ京馬代町,西ノ京馬代町(西行),,にしのきょうばだいちょう,Nishinokyo Badaicho,西之京马代町,西之京馬代町,니시노쿄바다이초,0,1,右
608100,木辻南町,木辻南町(東行),A,きつじみなみちょう,Kitsujiminamicho,木辻南町,木辻南町,기쓰지미나미초,0,1,右
608200,木辻南町,木辻南町(西行),B,きつじみなみちょう,Kitsujiminamicho,木辻南町,木辻南町,기쓰지미나미초,0,1,右
609100,妙心寺前,妙心寺前(東行),,みょうしんじまえ,Myoshinji-mae (Myoshinji Temple),妙心寺前,妙心寺前,묘신지마에,0,1,右
609200,妙心寺前,妙心寺前(西行),B,みょうしんじまえ,Myoshinji-mae (Myoshinji Temple),妙心寺前,妙心寺前,묘신지마에,0,1,右
610100,花園駅前,花園駅前(東行),A,はなぞのえきまえ,Hanazono Station,花园站前,花園車站前,하나조노에키마에,0,1,右
610200,花園駅前,花園駅前(西行),B,はなぞのえきまえ,Hanazono Station,花园站前,花園車站前,하나조노에키마에,0,1,右
611300,双ヶ丘,双ヶ丘(南行),,ならびがおか,Narabigaoka,双丘,雙丘,나라비가오카,0,1,右
611400,双ヶ丘,双ヶ丘(北行),,ならびがおか,Narabigaoka,双丘,雙丘,나라비가오카,0,1,右
612300,常盤御池町,常盤御池町(南行),,ときわおいけちょう,Tokiwa Oikecho,常盘御池町,常盤御池町,도키와오이케초,0,1,右
612400,常盤御池町,常盤御池町(北行),,ときわおいけちょう,Tokiwa Oikecho,常盘御池町,常盤御池町,도키와오이케초,0,1,右
613300,宇多野御屋敷町,宇多野御屋敷町(南行),,うたのおやしきちょう,Utano Oyashikicho,宇多野御屋敷町,宇多野御屋敷町,우타노오야시키초,0,1,右
613400,宇多野御屋敷町,宇多野御屋敷町(北行),,うたのおやしきちょう,Utano Oyashikicho,宇多野御屋敷町,宇多野御屋敷町,우타노오야시키초,0,1,右
614300,嵐電宇多野駅前,嵐電宇多野駅前(南行),,らんでんうたのえきまえ,Randen Utano Station,岚电宇多野站前,嵐電宇多野車站前,란덴우타노에키마에,0,1,右
614400,嵐電宇多野駅前,嵐電宇多野駅前(北行),,らんでんうたのえきまえ,Randen Utano Station,岚电宇多野站前,嵐電宇多野車站前,란덴우타노에키마에,0,1,右
615100,嵯峨野秋街道町,嵯峨野秋街道町(東行),,さがのあきかいどうちょう,Sagano Akikaidocho,嵯峨野秋街道町,嵯峨野秋街道町,사가노아키카이도초,0,1,右
615200,嵯峨野秋街道町,嵯峨野秋街道町(西行),,さがのあきかいどうちょう,Sagano Akikaidocho,嵯峨野秋街道町,嵯峨野秋街道町,사가노아키카이도초,0,1,右
616100,竹田出橋,竹田出橋(東行),,たけだいでばし,Takeda Idebashi,竹田出桥,竹田出橋,다케다이데바시,0,1,伏
616200,竹田出橋,竹田出橋(西行),,たけだいでばし,Takeda Idebashi,竹田出桥,竹田出橋,다케다이데바시,0,1,伏
616300,竹田出橋,竹田出橋(南行),,たけだいでばし,Takeda Idebashi,竹田出桥,竹田出橋,다케다이데바시,0,1,伏
616400,竹田出橋,竹田出橋(北行),,たけだいでばし,Takeda Idebashi,竹田出桥,竹田出橋,다케다이데바시,0,1,伏
617300,竹田久保町,竹田久保町(南行),,たけだくぼちょう,Takeda Kubocho,竹田久保町,竹田久保町,다케다쿠보초,0,1,伏
617400,竹田久保町,竹田久保町(北行),,たけだくぼちょう,Takeda Kubocho,竹田久保町,竹田久保町,다케다쿠보초,0,1,伏
618300,深草下川原町,深草下川原町(南行),,ふかくさしもかわらちょう,Fukakusa Shimokawaracho,深草下川原町,深草下川原町,후카쿠사시모카와라초,0,1,伏
618400,深草下川原町,深草下川原町(北行),,ふかくさしもかわらちょう,Fukakusa Shimokawaracho,深草下川原町,深草下川原町,후카쿠사시모카와라초,0,1,伏
619300,勧進橋,勧進橋(南行),,かんじんばし,Kanjinbashi,劝进桥,勸進橋,간진바시,0,1,伏
619400,勧進橋,勧進橋(北行),,かんじんばし,Kanjinbashi,劝进桥,勸進橋,간진바시,0,1,伏
620300,札ノ辻,札ノ辻(南行),,ふだのつじ,Fudanotsuji,札之辻,札之辻,후다노쓰지,0,1,南
620400,札ノ辻,札ノ辻(北行),,ふだのつじ,Fudanotsuji,札之辻,札之辻,후다노쓰지,0,1,南
621300,築山,築山(南行),,つきやま,Tsukiyama,筑山,築山,쓰키야마,0,1,南
622001,久世工業団地前,久世工業団地前(おりば),,くぜこうぎょうだんちまえ,Kuze Kogyodanchi-mae,久世工业团地前,久世工業團地前,구제코교단치마에,0,1,南
622200,久世工業団地前,久世工業団地前(西行),,くぜこうぎょうだんちまえ,Kuze Kogyodanchi-mae,久世工业团地前,久世工業團地前,구제코교단치마에,0,1,南
623100,久世大藪町,久世大薮町(東行),,くぜおおやぶちょう,Kuze Oyabucho,久世大薮町,久世大藪町,구제오야부초,0,1,南
623200,久世大藪町,久世大薮町(西行),,くぜおおやぶちょう,Kuze Oyabucho,久世大薮町,久世大藪町,구제오야부초,0,1,南
624100,御室,御室(東行),,おむろ,Omuro,御室,御室,오무로,0,1,右
624200,御室,御室(西行),,おむろ,Omuro,御室,御室,오무로,0,1,右
625300,塔ノ下町,塔ノ下町(南行),,とうのしたちょう,Tonoshitacho,塔之下町,塔之下町,도노시타초,0,1,右
625400,塔ノ下町,塔ノ下町(北行),,とうのしたちょう,Tonoshitacho,塔之下町,塔之下町,도노시타초,0,1,右
626100,龍安寺前,龍安寺前(東行),,りょうあんじまえ,Ryoanji-mae (Ryoanji Temple),龍安寺前,龍安寺前,료안지마에,0,1,右
626200,龍安寺前,龍安寺前(西行),,りょうあんじまえ,Ryoanji-mae (Ryoanji Temple),龍安寺前,龍安寺前,료안지마에,0,1,右
627100,今出川大宮,今出川大宮(東行),,いまでがわおおみや,Imadegawa Omiya,今出川大宫,今出川大宮,이마데가와오미야,0,1,上
627200,今出川大宮,今出川大宮(西行),,いまでがわおおみや,Imadegawa Omiya,今出川大宫,今出川大宮,이마데가와오미야,0,1,上
628100,上京区総合庁舎前,上京区総合庁舎前(東行),,かみぎょうくそうごうちょうしゃまえ,Kamigyoku Sogochosha-mae (Kamigyo Ward Office),上京区综合厅舍前（上京区政府）,上京區總合廳舍前（上京區公所）,가미교쿠소고초샤마에（가미교 구청）,0,1,上
628200,上京区総合庁舎前,上京区総合庁舎前(西行),,かみぎょうくそうごうちょうしゃまえ,Kamigyoku Sogochosha-mae (Kamigyo Ward Office),上京区综合厅舍前（上京区政府）,上京區總合廳舍前（上京區公所）,가미교쿠소고초샤마에（가미교 구청）,0,1,上
629100,同志社前,同志社前(東行),,どうししゃまえ,Doshisha-mae (Doshisha University),同志社前（同志社大学）,同志社前（同志社大學）,도시샤마에（도시샤대학）,0,1,上
629200,同志社前,同志社前(西行),,どうししゃまえ,Doshisha-mae (Doshisha University),同志社前（同志社大学）,同志社前（同志社大學）,도시샤마에（도시샤대학）,0,1,上
630110,洛西口駅前,洛西口駅前(東行),,らくさいぐちえきまえ,Rakusaiguchi Station,洛西口站前,洛西口車站前,라쿠사이구치에키마에,1,2,向
630120,洛西口駅前,洛西口駅前(東行(駅前広場内)),,らくさいぐちえきまえ,Rakusaiguchi Station,洛西口站前,洛西口車站前,라쿠사이구치에키마에,1,2,西
630200,洛西口駅前,洛西口駅前(西行(駅前広場内)),,らくさいぐちえきまえ,Rakusaiguchi Station,洛西口站前,洛西口車站前,라쿠사이구치에키마에,1,2,西
632300,久世七本松,久世七本松(南行),,くぜしちほんまつ,Kuze Shichihonmatsu,久世七本松,久世七本松,구제시치혼마쓰,1,2,南
632400,久世七本松,久世七本松(北行),,くぜしちほんまつ,Kuze Shichihonmatsu,久世七本松,久世七本松,구제시치혼마쓰,1,2,南
633100,高田町,高田町(東行),,たかだちょう,Takadacho,高田町,高田町,다카다초,1,2,南
633200,高田町,高田町(西行),,たかだちょう,Takadacho,高田町,高田町,다카다초,1,2,南
634300,川島六ノ坪町,川島六ノ坪町(南行),,かわしまろくのつぼちょう,Kawashima Rokunotsubocho,川岛六之坪町,川島六之坪町,가와시마로쿠노쓰보초,1,2,西
634400,川島六ノ坪町,川島六ノ坪町(北行),,かわしまろくのつぼちょう,Kawashima Rokunotsubocho,川岛六之坪町,川島六之坪町,가와시마로쿠노쓰보초,1,2,西
635300,自衛隊前,自衛隊前(南行),,じえいたいまえ,Jieitai-mae,自卫队前,自衛隊前,지에이타이마에,1,2,西
635400,自衛隊前,自衛隊前(北行),,じえいたいまえ,Jieitai-mae,自卫队前,自衛隊前,지에이타이마에,1,2,西
636300,莚田町,莚田町(南行),,むしろだちょう,Mushirodacho,莚田町,莚田町,무시로다초,1,2,西
636400,莚田町,莚田町(北行),,むしろだちょう,Mushirodacho,莚田町,莚田町,무시로다초,1,2,西
637100,桂高校前,桂高校前(東行),A,かつらこうこうまえ,Katsura Koko-mae,桂高中前,桂高校前,가쓰라코코마에,1,2,西
637200,桂高校前,桂高校前(西行),,かつらこうこうまえ,Katsura Koko-mae,桂高中前,桂高校前,가쓰라코코마에,1,2,西
637300,桂高校前,桂高校前(南行),,かつらこうこうまえ,Katsura Koko-mae,桂高中前,桂高校前,가쓰라코코마에,1,2,西
637400,桂高校前,桂高校前(北行),,かつらこうこうまえ,Katsura Koko-mae,桂高中前,桂高校前,가쓰라코코마에,1,2,西
638100,桂小橋,桂小橋(東行),,かつらこばし,Katsura Kobashi,桂小桥,桂小橋,가쓰라코바시,0,1.5,右
638200,桂小橋,桂小橋(西行),,かつらこばし,Katsura Kobashi,桂小桥,桂小橋,가쓰라코바시,0,1.5,右
663100,国道中山,国道中山(東行),,こくどうなかやま,Kokudo Nakayama,国道中山,國道中山,고쿠도나카야마,1,3,西
663200,国道中山,国道中山(西行),,こくどうなかやま,Kokudo Nakayama,国道中山,國道中山,고쿠도나카야마,1,3,西
664100,国道塚原,国道塚原(東行),,こくどうつかはら,Kokudo Tsukahara,国道冢原,國道塚原,고쿠도쓰카하라,1,3,西
664200,国道塚原,国道塚原(西行),,こくどうつかはら,Kokudo Tsukahara,国道冢原,國道塚原,고쿠도쓰카하라,1,3,西
665100,向日回生病院前,向日回生病院前(東行),,むこうかいせいびょういんまえ,Muko Kaisei Byoin-mae (Muko Kaisei Hospital),向日回生病院前（向日回生医院）,向日回生病院前（向日回生醫院）,무코카이세이뵤인마에（무코카이세이병원）,1,2.5,向
665200,向日回生病院前,向日回生病院前(西行),,むこうかいせいびょういんまえ,Muko Kaisei Byoin-mae (Muko Kaisei Hospital),向日回生病院前（向日回生医院）,向日回生病院前（向日回生醫院）,무코카이세이뵤인마에（무코카이세이병원）,1,2.5,向
672300,南春日町,南春日町(バス停),,みなみかすがちょう,Minamikasugacho,南春日町,南春日町,미나미카스가초,1,3,西
679100,伊織町,伊織町(東行),,いおりちょう,Ioricho,伊织町,伊織町,이오리초,0,1,左
679200,伊織町,伊織町(西行),,いおりちょう,Ioricho,伊织町,伊織町,이오리초,0,1,左
680100,高原町,高原町(東行),,たかはらちょう,Takaharacho,高原町,高原町,다카하라초,0,1,左
680200,高原町,高原町(西行),,たかはらちょう,Takaharacho,高原町,高原町,다카하라초,0,1,左
681100,物集女,物集女(東行),,もずめ,Mozume,物集女,物集女,모즈메,1,2,向
681200,物集女,物集女(西行),,もずめ,Mozume,物集女,物集女,모즈메,1,2,向
681400,物集女,物集女(北行),,もずめ,Mozume,物集女,物集女,모즈메,1,2,向
682300,史跡公園前,史跡公園前(南行),,しせきこうえんまえ,Shiseki Koen-mae,史迹公园前,史跡公園前,시세키코엔마에,1,2,西
682400,史跡公園前,史跡公園前(北行),,しせきこうえんまえ,Shiseki Koen-mae,史迹公园前,史跡公園前,시세키코엔마에,1,2,西
683300,平田町,平田町(南行),,ひらたちょう,Hiratacho,平田町,平田町,히라타초,1,2,西
683400,平田町,平田町(北行),,ひらたちょう,Hiratacho,平田町,平田町,히라타초,1,2,西
684300,月見ヶ丘,月見ヶ丘(南行),,つきみがおか,Tsukimigaoka,月见丘,月見丘,쓰키미가오카,1,2,西
684400,月見ヶ丘,月見ヶ丘(北行),,つきみがおか,Tsukimigaoka,月见丘,月見丘,쓰키미가오카,1,2,西
685100,上桂駅前,上桂駅前(東行),,かみかつらえきまえ,Kamikatsura Station,上桂站前,上桂車站前,가미카쓰라에키마에,1,2,西
685200,上桂駅前,上桂駅前(西行),,かみかつらえきまえ,Kamikatsura Station,上桂站前,上桂車站前,가미카쓰라에키마에,1,2,西
686100,上桂西居町,上桂西居町(東行),,かみかつらにしいちょう,Kamikatsura Nishiicho,上桂西居町,上桂西居町,가미카쓰라니시이초,1,2,西
686200,上桂西居町,上桂西居町(西行),,かみかつらにしいちょう,Kamikatsura Nishiicho,上桂西居町,上桂西居町,가미카쓰라니시이초,1,2,西
687100,上野橋,上野橋(東行),,かみのばし,Kaminobashi,上野桥,上野橋,가미노바시,0,1,西
687200,上野橋,上野橋(西行),,かみのばし,Kaminobashi,上野桥,上野橋,가미노바시,0,1,西
688300,北ノ口,北ノ口(南行),,きたのぐち,Kitanoguchi,北之口,北之口,기타노구치,1,2,向
688400,北ノ口,北ノ口(北行),,きたのぐち,Kitanoguchi,北之口,北之口,기타노구치,1,2,向
689300,梅津石灘町,梅津石灘町(南行),,うめづいしなだちょう,Umezu Ishinadacho,梅津石滩町,梅津石灘町,우메즈이시나다초,0,1,右
689400,梅津石灘町,梅津石灘町(北行),,うめづいしなだちょう,Umezu Ishinadacho,梅津石滩町,梅津石灘町,우메즈이시나다초,0,1,右
690100,桂川小学校前,桂川小学校前(東行),,かつらがわしょうがっこうまえ,Katsuragawa Shogakko-mae,桂川小学校前,桂川小學校前,가쓰라가와쇼갓코마에,0,1.5,西
690200,桂川小学校前,桂川小学校前(西行),,かつらがわしょうがっこうまえ,Katsuragawa Shogakko-mae,桂川小学校前,桂川小學校前,가쓰라가와쇼갓코마에,0,1.5,西
690300,桂川小学校前,桂川小学校前(南行),,かつらがわしょうがっこうまえ,Katsuragawa Shogakko-mae,桂川小学校前,桂川小學校前,가쓰라가와쇼갓코마에,0,1.5,西
690400,桂川小学校前,桂川小学校前(北行),B,かつらがわしょうがっこうまえ,Katsuragawa Shogakko-mae,桂川小学校前,桂川小學校前,가쓰라가와쇼갓코마에,0,1.5,西
699400,京大病院前,京大病院前(北行),,きょうだいびょういんまえ,Kyodai Byoin-mae (Kyoto University Hospital),京大病院前（京都大学医学院附属医院）,京大病院前（京都大學醫學院附屬醫院）,교다이뵤인마에（교토대학 의학부 부속병원）,0,1,左
704100,松ヶ崎駅前,松ヶ崎駅前(東行),A,まつがさきえきまえ,Matsugasaki Station,松崎站前,松崎車站前,마쓰가사키에키마에,0,1,左
704200,松ヶ崎駅前,松ヶ崎駅前(西行),B,まつがさきえきまえ,Matsugasaki Station,松崎站前,松崎車站前,마쓰가사키에키마에,0,1,左
705100,御陵町,御陵町(東行),,ごりょうちょう,Goryocho,御陵町,御陵町,고료초,1,2,西
705200,御陵町,御陵町(西行),,ごりょうちょう,Goryocho,御陵町,御陵町,고료초,1,2,西
706100,国道三ノ宮,国道三ノ宮(東行),,こくどうさんのみや,Kokudo Sannomiya,国道三之宫,國道三之宮,고쿠도산노미야,1,2.5,西
706200,国道三ノ宮,国道三ノ宮(西行),,こくどうさんのみや,Kokudo Sannomiya,国道三之宫,國道三之宮,고쿠도산노미야,1,2.5,西
707000,北大路バスターミナル（地下鉄北大路駅）,北大路バスターミナル（地下鉄北大路駅）(バス停),,きたおおじばすたーみなる（ちかてつきたおおじえき）,Kitaoji Bus Terminal (Subway Kitaoji Station),北大路巴士总站（地铁北大路站）,北大路巴士總站（地下鐵北大路車站）,기타오지바스타미나루（지하철 기타오지역）,0,1,北
707001,北大路バスターミナル（地下鉄北大路駅）,北大路バスターミナル(おりば),,きたおおじばすたーみなる（ちかてつきたおおじえき）,Kitaoji Bus Terminal (Subway Kitaoji Station),北大路巴士总站（地铁北大路站）,北大路巴士總站（地下鐵北大路車站）,기타오지바스타미나루（지하철 기타오지역）,0,1,北
707110,北大路バスターミナル（地下鉄北大路駅）,北大路バスターミナル（地下鉄北大路駅）A,A,きたおおじばすたーみなる（ちかてつきたおおじえき）,Kitaoji Bus Terminal (Subway Kitaoji Station),北大路巴士总站（地铁北大路站）,北大路巴士總站（地下鐵北大路車站）,기타오지바스타미나루（지하철 기타오지역）,0,1,北
707120,北大路バスターミナル（地下鉄北大路駅）,北大路バスターミナル（地下鉄北大路駅）B,B,きたおおじばすたーみなる（ちかてつきたおおじえき）,Kitaoji Bus Terminal (Subway Kitaoji Station),北大路巴士总站（地铁北大路站）,北大路巴士總站（地下鐵北大路車站）,기타오지바스타미나루（지하철 기타오지역）,0,1,北
707130,北大路バスターミナル（地下鉄北大路駅）,北大路バスターミナル（地下鉄北大路駅）C,C,きたおおじばすたーみなる（ちかてつきたおおじえき）,Kitaoji Bus Terminal (Subway Kitaoji Station),北大路巴士总站（地铁北大路站）,北大路巴士總站（地下鐵北大路車站）,기타오지바스타미나루（지하철 기타오지역）,0,1,北
707210,北大路バスターミナル（地下鉄北大路駅）,北大路バスターミナル（地下鉄北大路駅）E,E,きたおおじばすたーみなる（ちかてつきたおおじえき）,Kitaoji Bus Terminal (Subway Kitaoji Station),北大路巴士总站（地铁北大路站）,北大路巴士總站（地下鐵北大路車站）,기타오지바스타미나루（지하철 기타오지역）,0,1,北
707220,北大路バスターミナル（地下鉄北大路駅）,北大路バスターミナル（地下鉄北大路駅）F,F,きたおおじばすたーみなる（ちかてつきたおおじえき）,Kitaoji Bus Terminal (Subway Kitaoji Station),北大路巴士总站（地铁北大路站）,北大路巴士總站（地下鐵北大路車站）,기타오지바스타미나루（지하철 기타오지역）,0,1,北
707230,北大路バスターミナル（地下鉄北大路駅）,北大路バスターミナル（地下鉄北大路駅）G,G,きたおおじばすたーみなる（ちかてつきたおおじえき）,Kitaoji Bus Terminal (Subway Kitaoji Station),北大路巴士总站（地铁北大路站）,北大路巴士總站（地下鐵北大路車站）,기타오지바스타미나루（지하철 기타오지역）,0,1,北
708100,上賀茂橋,上賀茂橋(東行),,かみがもばし,Kamigamobashi,上贺茂桥,上賀茂橋,가미가모바시,0,1,北
708200,上賀茂橋,上賀茂橋(西行),,かみがもばし,Kamigamobashi,上贺茂桥,上賀茂橋,가미가모바시,0,1,北
708300,上賀茂橋,上賀茂橋(南行),,かみがもばし,Kamigamobashi,上贺茂桥,上賀茂橋,가미가모바시,0,1,北
708400,上賀茂橋,上賀茂橋(北行),,かみがもばし,Kamigamobashi,上贺茂桥,上賀茂橋,가미가모바시,0,1,北
709300,山越東町,山越東町(南行),,やまごえひがしちょう,Yamagoe Higashicho,山越东町,山越東町,야마고에히가시초,0,1,右
709400,山越東町,山越東町(北行),,やまごえひがしちょう,Yamagoe Higashicho,山越东町,山越東町,야마고에히가시초,0,1,右
710300,七瀬川町,七瀬川町(南行),,ななせがわちょう,Nanasegawacho,七濑川町,七瀨川町,나나세가와초,0,1,伏
710400,七瀬川町,七瀬川町(北行),,ななせがわちょう,Nanasegawacho,七濑川町,七瀨川町,나나세가와초,0,1,伏
711300,竹田城南宮道,竹田城南宮道(南行),,たけだじょうなんぐうみち,Takeda Jonangu-michi,竹田城南宫道,竹田城南宮道,다케다조난구미치,0,1,伏
711400,竹田城南宮道,竹田城南宮道(北行),,たけだじょうなんぐうみち,Takeda Jonangu-michi,竹田城南宫道,竹田城南宮道,다케다조난구미치,0,1,伏
712300,西墨染通,西墨染通(南行),,にしすみぞめどおり,Nishi-Sumizomedori,西墨染通,西墨染通,니시스미조메도오리,0,1,伏
712400,西墨染通,西墨染通(北行),,にしすみぞめどおり,Nishi-Sumizomedori,西墨染通,西墨染通,니시스미조메도오리,0,1,伏
713300,棒鼻,棒鼻(南行),,ぼうばな,Bobana,棒鼻,棒鼻,보바나,0,1,伏
713400,棒鼻,棒鼻(北行),,ぼうばな,Bobana,棒鼻,棒鼻,보바나,0,1,伏
714300,住吉,住吉(南行),,すみよし,Sumiyoshi,住吉,住吉,스미요시,0,1,伏
714400,住吉,住吉(北行),,すみよし,Sumiyoshi,住吉,住吉,스미요시,0,1,伏
715300,西丹波橋,西丹波橋(南行),,にしたんばばし,Nishi-Tanbabashi,西丹波桥,西丹波橋,니시탄바바시,0,1,伏
715400,西丹波橋,西丹波橋(北行),,にしたんばばし,Nishi-Tanbabashi,西丹波桥,西丹波橋,니시탄바바시,0,1,伏
716100,肥後町,肥後町(東行),,ひごまち,Higomachi,肥后町,肥後町,히고마치,0,1,伏
716400,肥後町,肥後町(北行),,ひごまち,Higomachi,肥后町,肥後町,히고마치,0,1,伏
717100,太秦映画村道,太秦映画村道(東行),,うずまさえいがむらみち,Uzumasa Eigamura-michi,太秦映画村道,太秦映畫村道,우즈마사에이가무라미치,0,1,右
717200,太秦映画村道,太秦映画村道(西行),B,うずまさえいがむらみち,Uzumasa Eigamura-michi,太秦映画村道,太秦映畫村道,우즈마사에이가무라미치,0,1,右
718100,常盤・嵯峨野高校前,常盤・嵯峨野高校前(東行),,ときわ・さがのこうこうまえ,Tokiwa Sagano Koko-mae,常盘・嵯峨野高中前,常盤・嵯峨野高校前,도키와・사가노코코마에,0,1,右
718200,常盤・嵯峨野高校前,常盤・嵯峨野高校前(西行),,ときわ・さがのこうこうまえ,Tokiwa Sagano Koko-mae,常盘・嵯峨野高中前,常盤・嵯峨野高校前,도키와・사가노코코마에,0,1,右
719100,常磐野小学校前,常磐野小学校前(東行),,ときわのしょうがっこうまえ,Tokiwano Shogakko-mae,常磐野小学校前,常磐野小學校前,도키와노쇼갓코마에,0,1,右
719200,常磐野小学校前,常磐野小学校前(西行),,ときわのしょうがっこうまえ,Tokiwano Shogakko-mae,常磐野小学校前,常磐野小學校前,도키와노쇼갓코마에,0,1,右
720100,太秦北路町,太秦北路町(東行),,うずまさきたろちょう,Uzumasa Kitarocho,太秦北路町,太秦北路町,우즈마사키타로초,0,1,右
720200,太秦北路町,太秦北路町(西行),,うずまさきたろちょう,Uzumasa Kitarocho,太秦北路町,太秦北路町,우즈마사키타로초,0,1,右
721100,太秦開日町,太秦開日町(東行),,うずまさかいにちちょう,Uzumasa Kainichicho,太秦开日町,太秦開日町,우즈마사카이니치초,0,1,右
721200,太秦開日町,太秦開日町(西行),B,うずまさかいにちちょう,Uzumasa Kainichicho,太秦开日町,太秦開日町,우즈마사카이니치초,0,1,右
722100,広沢御所ノ内町,広沢御所ノ内町(東行),A,ひろさわごしょのうちちょう,Hirosawa Goshonouchicho,广泽御所之内町,廣澤御所之內町,히로사와고쇼노우치초,0,1,右
722200,広沢御所ノ内町,広沢御所ノ内町(西行),,ひろさわごしょのうちちょう,Hirosawa Goshonouchicho,广泽御所之内町,廣澤御所之內町,히로사와고쇼노우치초,0,1,右
723100,嵯峨中学前,嵯峨中学前(東行),,さがちゅうがくまえ,Saga Chugaku-mae,嵯峨中学前,嵯峨中學前,사가추가쿠마에,0,1,右
723200,嵯峨中学前,嵯峨中学前(西行),,さがちゅうがくまえ,Saga Chugaku-mae,嵯峨中学前,嵯峨中學前,사가추가쿠마에,0,1,右
724100,嵯峨瀬戸川町,嵯峨瀬戸川町(東行),,さがせとがわちょう,Saga Setogawacho,嵯峨濑户川町,嵯峨瀨戶川町,사가세토가와초,0,1,右
724200,嵯峨瀬戸川町,嵯峨瀬戸川町(西行),,さがせとがわちょう,Saga Setogawacho,嵯峨濑户川町,嵯峨瀨戶川町,사가세토가와초,0,1,右
725100,北白川,北白川(東行),,きたしらかわ,Kitashirakawa,北白川,北白川,기타시라카와,0,1,左
725200,北白川,北白川(西行),,きたしらかわ,Kitashirakawa,北白川,北白川,기타시라카와,0,1,左
726100,京大農学部前,京大農学部前(東行),A,きょうだいのうがくぶまえ,Kyodai Nogakubu-mae,京大农学部前,京大農學部前,교다이노가쿠부마에,0,1,左
726200,京大農学部前,京大農学部前(西行),,きょうだいのうがくぶまえ,Kyodai Nogakubu-mae,京大农学部前,京大農學部前,교다이노가쿠부마에,0,1,左
727100,嵯峨嵐山駅前,嵯峨嵐山駅前(東行),,さがあらしやまえきまえ,Saga Arashiyama Station,嵯峨岚山站前,嵯峨嵐山車站前,사가아라시야마에키마에,0,1,右
727200,嵯峨嵐山駅前,嵯峨嵐山駅前(西行),,さがあらしやまえきまえ,Saga Arashiyama Station,嵯峨岚山站前,嵯峨嵐山車站前,사가아라시야마에키마에,0,1,右
731100,九条七本松,九条七本松(東行),,くじょうしちほんまつ,Kujo Shichihonmatsu,九条七本松,九条七本松,구조시치혼마쓰,0,1,南
731200,九条七本松,九条七本松(西行),,くじょうしちほんまつ,Kujo Shichihonmatsu,九条七本松,九条七本松,구조시치혼마쓰,0,1,南
742300,山ノ前町,山ノ前町(南行),,やまのまえちょう,Yamanomaecho,山之前町,山之前町,야마노마에초,0,1,北
742400,山ノ前町,山ノ前町(北行),,やまのまえちょう,Yamanomaecho,山之前町,山之前町,야마노마에초,0,1,北
743100,上賀茂豊田町,上賀茂豊田町(東行),,かみがもとよだちょう,Kamigamo Toyodacho,上贺茂丰田町,上賀茂豐田町,가미가모토요다초,0,1,北
743200,上賀茂豊田町,上賀茂豊田町(西行),,かみがもとよだちょう,Kamigamo Toyodacho,上贺茂丰田町,上賀茂豐田町,가미가모토요다초,0,1,北
744300,上賀茂松本町,上賀茂松本町(南行),,かみがもまつもとちょう,Kamigamo Matsumotocho,上贺茂松本町,上賀茂松本町,가미가모마쓰모토초,0,1,北
744400,上賀茂松本町,上賀茂松本町(北行),,かみがもまつもとちょう,Kamigamo Matsumotocho,上贺茂松本町,上賀茂松本町,가미가모마쓰모토초,0,1,北
745100,上賀茂小学校前,上賀茂小学校前(東行),,かみがもしょうがっこうまえ,Kamigamo Shogakko-mae,上贺茂小学校前,上賀茂小學校前,가미가모쇼갓코마에,0,1,北
745200,上賀茂小学校前,上賀茂小学校前(西行),,かみがもしょうがっこうまえ,Kamigamo Shogakko-mae,上贺茂小学校前,上賀茂小學校前,가미가모쇼갓코마에,0,1,北
748100,下三栖,下三栖(東行),,しもみす,Shimomisu,下三栖,下三栖,시모미스,1,1,伏
748200,下三栖,下三栖(西行),,しもみす,Shimomisu,下三栖,下三栖,시모미스,1,1,伏
749001,横大路車庫前,横大路車庫前(おりば),,よこおおじしゃこまえ,Yokooji Shako-mae,横大路车库前,橫大路車庫前,요코오지샤코마에,1,1,伏
749100,横大路車庫前,横大路車庫前(東行),,よこおおじしゃこまえ,Yokooji Shako-mae,横大路车库前,橫大路車庫前,요코오지샤코마에,1,1,伏
750300,免許試験場前,免許試験場前(南行),,めんきょしけんじょうまえ,Menkyo Shikenjo-mae,免许试验场前（驾照考场）,免許試驗場前（駕照考場）,멘쿄시켄조마에,0,1,伏
